project_id,project_date,status
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-06,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-07,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-08,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-09,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-10,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-11,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-12,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-13,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-14,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-15,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-16,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-17,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-18,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-19,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-20,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-21,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-22,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-23,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-24,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-25,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-26,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-27,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-28,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-29,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-11-30,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-01,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-02,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-03,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-04,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-05,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-06,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-07,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-08,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-09,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-10,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-11,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-12,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-13,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-14,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-15,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-16,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-17,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-18,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-19,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-20,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-21,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-22,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-23,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-24,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-25,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-26,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-27,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-28,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-29,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-30,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2022-12-31,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-01,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-02,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-03,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-04,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-05,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-06,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-07,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-08,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-09,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-10,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-11,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-12,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-13,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-14,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-15,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-16,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-17,initial
7c6f76b2-637d-454c-a6ba-28d2e6ad518c,2023-01-18,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-24,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-25,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-26,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-27,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-28,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-29,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-30,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-01-31,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-01,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-02,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-03,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-04,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-05,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-06,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-07,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-08,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-09,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-10,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-11,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-12,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-13,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-14,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-15,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-16,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-17,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-18,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-19,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-20,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-21,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-22,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-23,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-24,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-25,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-26,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-27,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-28,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-02-29,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-01,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-02,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-03,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-04,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-05,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-06,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-07,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-08,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-09,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-10,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-11,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-12,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-13,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-14,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-15,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-16,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-17,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-18,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-19,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-20,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-21,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-22,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-23,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-24,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-25,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-26,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-27,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-28,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-29,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-30,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-03-31,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-01,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-02,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-03,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-04,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-05,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-06,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-07,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-08,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-09,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-10,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-11,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-12,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-13,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-14,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-15,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-16,initial
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-17,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-18,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-19,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-20,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-21,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-22,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-23,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-24,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-25,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-26,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-27,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-28,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-29,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-04-30,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-01,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-02,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-03,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-04,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-05,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-06,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-07,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-08,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-09,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-10,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-11,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-12,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-13,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-14,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-15,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-16,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-17,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-18,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-19,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-20,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-21,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-22,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-23,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-24,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-25,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-26,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-27,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-28,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-29,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-30,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-05-31,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-01,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-02,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-03,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-04,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-05,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-06,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-07,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-08,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-09,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-10,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-11,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-12,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-13,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-14,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-15,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-16,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-17,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-18,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-19,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-20,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-21,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-22,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-23,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-24,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-25,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-26,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-27,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-28,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-29,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-06-30,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-01,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-02,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-03,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-04,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-05,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-06,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-07,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-08,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-09,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-10,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-11,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-12,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-13,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-14,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-15,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-16,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-17,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-18,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-19,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-20,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-21,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-22,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-23,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-24,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-25,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-26,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-27,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-28,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-29,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-30,active
fb228d98-9aad-4f0f-9366-2ed6c977a3be,2024-07-31,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-13,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-14,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-15,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-16,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-17,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-18,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-19,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-20,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-21,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-22,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-23,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-24,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-25,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-26,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-27,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-28,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-29,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-30,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-05-31,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-01,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-02,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-03,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-04,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-05,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-06,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-07,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-08,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-09,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-10,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-11,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-12,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-13,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-14,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-15,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-16,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-17,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-18,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-19,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-20,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-21,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-22,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-23,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-24,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-25,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-26,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-27,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-28,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-29,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-06-30,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-01,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-02,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-03,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-04,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-05,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-06,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-07,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-08,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-09,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-10,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-11,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-12,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-13,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-14,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-15,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-16,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-17,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-18,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-19,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-20,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-21,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-22,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-23,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-24,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-25,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-26,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-27,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-28,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-29,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-30,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-07-31,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-01,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-02,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-03,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-04,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-05,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-06,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-07,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-08,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-09,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-10,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-11,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-12,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-13,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-14,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-15,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-16,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-17,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-18,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-19,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-20,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-21,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-22,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-23,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-24,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-25,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-26,initial
b8a306bb-0f7b-4376-95a8-c142cb07df46,2023-08-27,initial
